SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price
0.6078039019509754,0.9999999999999999,1,1,0.3802816901408441,150048.3177793042
0.5502751375687843,0.0,1,1,0.52112676056338,293855.11991095985
0.6523261630815408,0.0,3,1,0.3521126760563362,217583.90998242545
0.6938469234617309,0.6666666666666666,2,1,0.2394366197183082,340616.8594761466
0.08904452226113058,0.9999999999999999,1,0,0.7887323943661961,237739.6616226789
0.11855927963981994,0.9999999999999999,1,2,0.7887323943661961,189330.81080024192
0.5792896448224113,0.9999999999999999,3,2,0.6901408450704203,212699.5409590157
0.4382191095547774,0.9999999999999999,3,2,0.1267605633802802,172808.57691032003
0.45072536268134067,0.33333333333333337,3,0,0.6478873239436602,166409.29135407915
0.1395697848924462,0.33333333333333337,2,1,0.21126760563380031,181444.53960856432
0.5212606303151576,0.0,3,0,1.0,206075.30106875996
0.8094047023511756,0.9999999999999999,3,1,0.8309859154929562,387343.1813620325
0.3696848424212106,0.6666666666666666,1,0,0.591549295774648,191646.75907675008
0.18509254627313654,0.0,1,0,0.9859154929577443,198801.58979003807
0.9004502251125562,0.0,3,0,0.7464788732394361,288371.2833949582
0.5677838919459729,0.33333333333333337,1,2,0.816901408450704,314785.6043743754
0.8934467233616809,0.0,1,0,0.6056338028169002,248379.44015543832
0.8499249624812405,0.6666666666666666,3,0,0.6619718309859159,310865.4352365444
0.4347173586793397,0.9999999999999999,3,0,0.887323943661972,223707.3310971452
0.8519259629814907,0.0,3,0,0.7323943661971839,374100.3769596071
0.5092546273136568,0.6666666666666666,3,0,0.47887323943661997,202270.11877194655
0.11005502751375695,0.33333333333333337,3,0,0.9577464788732399,181915.9613011399
0.45972986493246626,0.33333333333333337,1,1,0.3943661971830963,267717.8770863476
0.151575787893947,0.9999999999999999,2,0,0.7183098591549282,106640.978599252
0.8634317158579289,0.0,1,1,0.5070422535211243,305871.6541391535
0.6743371685842922,0.6666666666666666,3,1,0.46478873239436425,173548.02309201047
0.7303651825912957,0.33333333333333337,2,0,0.22535211267605604,300911.121458418
0.2186093046523262,0.6666666666666666,2,0,0.6760563380281681,158820.046846287
0.5967983991995999,0.33333333333333337,2,2,0.16901408450704025,299178.02881857613
0.18709354677338674,0.33333333333333337,1,2,0.7605633802816882,201039.49635782145
0.7903951975987994,0.9999999999999999,3,1,0.887323943661972,238455.63668054645
0.19009504752376194,0.6666666666666666,1,2,0.05633802816901223,250148.92222577933
0.4927463731865933,0.6666666666666666,2,2,0.6619718309859159,208027.0038549839
0.006503251625812889,0.6666666666666666,1,2,0.28169014084506827,63236.25112051173
0.3711855927963982,0.33333333333333337,3,2,0.32394366197182833,150219.844566019
0.33416708354177094,0.9999999999999999,1,2,0.52112676056338,224256.5612098772
0.24962481240620316,0.6666666666666666,2,2,0.04225352112676006,278258.5570178535
0.8349174587293647,0.0,2,0,0.07042253521126796,262666.25727912347
0.7073536768384191,0.6666666666666666,1,2,0.46478873239436425,295454.54334895965
0.7863931965982992,0.33333333333333337,3,1,0.633802816901408,321542.72105975205
0.2821410705352676,0.9999999999999999,3,2,0.30985915492957616,236672.52360936825
0.26463231615807903,0.6666666666666666,3,2,0.6760563380281681,140257.0410038356
0.24562281140570286,0.6666666666666666,1,2,0.2394366197183082,257569.1035118956
0.7868934467233616,0.6666666666666666,2,2,0.52112676056338,324060.4608497551
0.8614307153576789,0.0,1,1,0.4366197183098599,274738.80605860794
0.7043521760880439,0.33333333333333337,2,0,0.8732394366197163,205816.29181646468
0.6098049024512256,0.0,1,1,0.295774647887324,154476.88771792263
0.37718859429714857,0.0,2,1,0.47887323943661997,183029.28198120525
0.1495747873936969,0.33333333333333337,3,0,0.8591549295774641,206314.14603768245
0.4072036018009004,0.33333333333333337,1,1,0.1408450704225359,133329.54083106434
0.2731365682841421,0.6666666666666666,3,1,0.2676056338028161,172563.52677417087
0.3631815907953977,0.33333333333333337,1,2,0.3802816901408441,157963.93181226368
0.3651825912956478,0.6666666666666666,3,0,0.8309859154929562,128247.71680575708
0.4137068534267133,0.0,2,0,0.6478873239436602,202296.15376233787
0.3006503251625813,0.6666666666666666,2,1,0.5352112676056322,242041.0522362849
0.6658329164582292,0.33333333333333337,2,0,0.8450704225352119,258257.83499046607
0.6378189094547274,0.6666666666666666,2,0,0.9859154929577443,203101.84856514708
0.5157578789394698,0.0,1,0,0.8028169014084483,278227.7763316981
0.38369184592296146,0.33333333333333337,2,0,0.02816901408450434,136684.54030866863
0.4372186093046523,0.33333333333333337,3,0,0.32394366197182833,235298.0856340616
0.615807903951976,0.9999999999999999,3,2,0.08450704225352013,215389.72840897707
0.46823411705852924,0.6666666666666666,1,1,0.9577464788732399,225608.91012309023
0.06503251625812911,0.6666666666666666,1,0,0.704225352112676,225710.5488878786
0.8799399699849925,0.6666666666666666,2,1,0.28169014084506827,232461.8815042209
0.8664332166083041,0.0,1,0,0.22535211267605604,237270.68782538452
0.8389194597298649,0.0,2,0,0.774647887323944,266851.1129281729
0.8939469734867432,0.33333333333333337,1,0,0.9718309859154921,279161.6348432082
0.3036518259129565,0.33333333333333337,2,2,0.04225352112676006,149183.5098719876
0.012506253126563283,0.0,3,0,0.8732394366197163,136830.96270323644
0.8234117058529263,0.6666666666666666,2,2,0.3521126760563362,323250.20350107225
0.7388694347173587,0.6666666666666666,3,2,0.0,309307.4337799933
0.31715857928964486,0.0,3,2,1.0,229028.6484031001
0.6048024012006002,0.6666666666666666,1,0,0.9436619718309842,239141.5006212086
0.24162081040520267,0.0,3,1,0.47887323943661997,235401.55454890896
0.3396698349174587,0.6666666666666666,2,1,0.11267605633802802,199039.37211359583
0.5372686343171585,0.6666666666666666,1,2,0.5352112676056322,148565.1512743875
0.9574787393696848,0.9999999999999999,1,2,0.9436619718309842,301149.958198727
0.002001000500250205,0.33333333333333337,2,1,0.8450704225352119,104736.93021423064
0.2941470735367684,0.6666666666666666,1,1,0.0985915492957723,115226.42974990592
0.5917958979489745,0.6666666666666666,2,2,0.4366197183098599,284799.7493822863
0.10355177588794395,0.0,3,0,0.633802816901408,134598.36233706088
0.12806403201600802,0.9999999999999999,1,1,0.1267605633802802,40834.87532656183
0.6143071535767884,0.9999999999999999,3,2,0.25352112676056393,149878.13259365634
0.8954477238619308,0.0,1,1,0.7323943661971839,199887.05541737768
0.9869934967483741,0.0,2,0,0.2394366197183082,314989.2690273903
0.005002501250625402,0.0,2,0,0.8591549295774641,148538.4142547888
0.47423711855927964,0.6666666666666666,2,1,0.408450704225352,235172.25658923647
0.0035017508754378035,0.0,2,1,0.6056338028169002,124731.12245976237
0.7163581790895447,0.33333333333333337,1,0,0.6478873239436602,207234.1734670696
0.46773386693346675,0.0,3,0,0.30985915492957616,130398.41714590476
0.01550775387693848,0.6666666666666666,3,2,0.8591549295774641,228446.86974858504
0.2696348174087043,0.33333333333333337,1,1,0.8450704225352119,173634.20379862838
0.8709354677338669,0.6666666666666666,1,1,0.7464788732394361,302092.52611828304
0.5022511255627814,0.33333333333333337,3,2,0.11267605633802802,267566.1314002592
0.19309654827413714,0.33333333333333337,3,1,0.28169014084506827,178386.72025182395
0.6258129064532266,0.33333333333333337,1,2,0.5633802816901401,253064.9913213109
0.31965982991495745,0.6666666666666666,1,0,0.21126760563380031,217750.4987388136
0.8954477238619308,0.33333333333333337,1,0,0.1267605633802802,334749.1784528211
0.7493746873436719,0.9999999999999999,1,0,0.9718309859154921,307709.6353195536
0.8739369684842421,0.9999999999999999,1,2,0.47887323943661997,240595.71690898767
0.8874437218609305,0.6666666666666666,3,2,0.5774647887323923,334436.9252099846
0.10305152576288146,0.9999999999999999,3,0,0.01408450704225217,174992.6292802512
0.6708354177088544,0.33333333333333337,2,2,0.25352112676056393,284313.2365342283
0.9094547273636818,0.0,2,2,0.3521126760563362,261575.86281465628
0.8904452226113057,0.0,3,0,0.47887323943661997,252854.5674576878
0.2781390695347674,0.33333333333333337,3,0,0.8028169014084483,113385.58859781502
0.8204102051025514,0.9999999999999999,2,2,0.8591549295774641,303611.3906554021
0.17358679339669836,0.33333333333333337,2,1,0.01408450704225217,133038.42795228332
0.39619809904952474,0.0,2,2,0.2394366197183082,206457.3375118959
0.11655827913956984,0.0,1,1,0.408450704225352,148726.46217713176
0.8624312156078039,0.6666666666666666,2,1,0.28169014084506827,317490.7113009654
0.533766883441721,0.0,1,0,0.16901408450704025,225991.727100272
0.502751375687844,0.6666666666666666,1,2,0.36619718309859195,212238.00965920984
0.368184092046023,0.9999999999999999,2,2,0.9154929577464763,183597.02888466345
0.47073536768384194,0.33333333333333337,3,1,0.3943661971830963,236381.48311999216
0.5827913956978489,0.6666666666666666,2,2,0.8028169014084483,236498.78728354236
0.8359179589794897,0.33333333333333337,2,0,0.4225352112676042,228594.4140650267
0.08754377188594298,0.6666666666666666,2,2,0.6619718309859159,252508.43978860564
0.8389194597298649,0.9999999999999999,2,0,0.0,297620.13935615966
0.22411205602801398,0.9999999999999999,2,2,0.02816901408450434,114990.29295886312
0.295647823911956,0.6666666666666666,1,0,0.02816901408450434,117875.86598551684
0.040520260130065044,0.6666666666666666,2,1,0.7323943661971839,71077.87610896243
0.06703351675837921,0.9999999999999999,3,2,0.5492957746478879,94827.8866995259
0.8714357178589295,0.33333333333333337,3,1,0.32394366197182833,344481.2676199553
0.4277138569284642,0.9999999999999999,1,1,0.6901408450704203,270670.4161832861
0.6003001500750375,0.33333333333333337,1,2,0.46478873239436425,234041.88095651963
0.7033516758379189,0.6666666666666666,2,2,0.02816901408450434,294288.905390535
0.6333166583291646,0.33333333333333337,2,1,0.46478873239436425,271106.05947274505
0.7953976988494248,0.6666666666666666,1,0,0.36619718309859195,263356.05202537915
0.5822911455727865,0.33333333333333337,3,2,0.9577464788732399,314629.3077175881
0.7403701850925463,0.6666666666666666,2,0,0.3521126760563362,212303.68453541613
0.2196098049024513,0.0,3,0,0.5774647887323923,185830.95172307693
0.5397698849424711,0.0,1,0,0.591549295774648,253127.0946933737
0.7753876938469234,0.9999999999999999,3,2,0.8591549295774641,254534.50023090327
0.3481740870435218,0.9999999999999999,3,2,0.5774647887323923,265906.52745898
0.9249624812406202,0.6666666666666666,3,1,0.9859154929577443,262884.8794939361
0.2091045522761381,0.33333333333333337,2,2,0.774647887323944,173461.750741948
0.04352176088044024,0.6666666666666666,1,2,0.3521126760563362,125552.23989316104
0.816408204102051,0.0,2,2,0.02816901408450434,219649.34304641443
0.32766383191595805,0.0,3,1,0.9577464788732399,230048.75899262764
0.5157578789394698,0.6666666666666666,2,0,0.4225352112676042,238879.02384679715
0.7503751875937968,0.0,2,2,0.21126760563380031,315198.6284617627
0.10705352676338176,0.9999999999999999,2,0,0.2676056338028161,73236.75926485029
0.8544272136068033,0.6666666666666666,1,2,0.6056338028169002,279699.0504714106
0.8794397198599299,0.9999999999999999,1,2,0.21126760563380031,286650.63017075986
0.2756378189094547,0.9999999999999999,3,2,0.9577464788732399,210971.4745179137
0.7603801900950474,0.9999999999999999,2,2,0.816901408450704,266536.9890381497
0.8589294647323661,0.0,3,1,0.4366197183098599,214265.578022287
0.25112556278139075,0.33333333333333337,2,1,0.591549295774648,154255.90596958957
0.9029514757378688,0.33333333333333337,3,0,0.30985915492957616,344814.58689749776
0.3491745872936468,0.33333333333333337,1,2,0.6197183098591523,210323.1657568032
0.12206103051525763,0.9999999999999999,3,2,0.8028169014084483,202304.5662375701
0.7508754377188595,0.6666666666666666,1,2,0.9577464788732399,198426.745965111
0.1540770385192597,0.9999999999999999,2,1,0.04225352112676006,120328.43211840028
0.11505752876438224,0.9999999999999999,2,0,0.5352112676056322,103106.07462077966
0.7033516758379189,0.6666666666666666,2,0,0.02816901408450434,234356.752591935
0.0770385192596299,0.33333333333333337,3,2,0.887323943661972,215607.57715904023
0.5992996498249125,0.33333333333333337,3,2,0.30985915492957616,215199.41035005625
0.423711855927964,0.33333333333333337,3,2,0.16901408450704025,160358.62805256207
0.057028514257128626,0.9999999999999999,1,2,0.6901408450704203,114046.87961256446
0.7068534267133567,0.9999999999999999,2,0,0.774647887323944,215815.02770356688
0.15507753876938468,0.0,2,2,0.8732394366197163,66432.25775781894
0.496248124062031,0.33333333333333337,1,1,0.5492957746478879,225262.37211236512
0.1495747873936969,0.9999999999999999,1,2,0.6760563380281681,189316.4516309122
0.520760380190095,0.0,2,2,0.5633802816901401,203514.3698266392
0.39169584792396195,0.9999999999999999,2,0,1.0,259276.5628236709
0.005502751375687898,0.9999999999999999,1,2,0.816901408450704,60987.418469318334
0.7138569284642321,0.33333333333333337,1,0,0.21126760563380031,218337.0488273824
0.9184592296148074,0.6666666666666666,2,1,0.3943661971830963,284820.0038527527
0.8639319659829915,0.9999999999999999,2,2,0.2676056338028161,359274.5841308144
0.11555777888944474,0.9999999999999999,1,1,0.7605633802816882,142576.53630499402
0.47723861930965483,0.9999999999999999,2,1,0.2394366197183082,283302.39673504257
0.814407203601801,0.33333333333333337,1,1,0.07042253521126796,238065.81892305383
0.3646823411705853,0.9999999999999999,2,0,0.8028169014084483,100288.91157428893
0.6508254127063532,0.0,3,2,0.633802816901408,203483.44886736528
0.6883441720860429,0.33333333333333337,3,0,0.21126760563380031,280099.6092555312
0.5087543771885944,0.0,2,2,0.15492957746478808,187376.1358539289
0.4992496248124062,0.33333333333333337,1,0,0.25352112676056393,192888.22866030232
0.1510755377688845,0.9999999999999999,3,2,0.0985915492957723,105068.25016391028
0.2701350675337669,0.9999999999999999,1,2,0.8309859154929562,170507.19122926812
0.23461730865432717,0.0,3,0,0.887323943661972,280765.89427386905
0.40620310155077544,0.0,3,0,0.22535211267605604,114272.99945743333
0.038019009504752455,0.33333333333333337,3,2,0.887323943661972,118085.67110704188
0.5097548774387194,0.33333333333333337,2,1,0.21126760563380031,219789.2687084684
0.7723861930965482,0.6666666666666666,2,1,0.6901408450704203,244219.2248902774
0.011505752876438291,0.6666666666666666,1,2,0.8309859154929562,28406.636601132457
0.5192596298149074,0.6666666666666666,2,1,0.2394366197183082,267347.33402939374
0.33766883441720863,0.9999999999999999,1,2,0.25352112676056393,165943.9073650394
0.26213106553276644,0.0,3,1,0.887323943661972,140270.8191866339
0.17308654327163586,0.0,2,1,0.3802816901408441,180411.570735268
0.08554277138569288,0.6666666666666666,3,1,0.9577464788732399,107464.03348769865
0.9464732366183092,0.6666666666666666,1,2,0.8028169014084483,304910.5253904178
0.6753376688344171,0.33333333333333337,2,1,0.11267605633802802,270490.2811439007
0.3556778389194597,0.6666666666666666,2,2,0.6478873239436602,268506.6421499919
0.754377188594297,0.0,3,1,0.774647887323944,271294.82818211074
0.24412206103051526,0.33333333333333337,2,2,0.07042253521126796,196578.6020795078
0.7428714357178589,0.6666666666666666,1,1,0.15492957746478808,158708.51863198337
0.18859429714857434,0.9999999999999999,2,1,0.633802816901408,226842.1813770358
0.8059029514757378,0.6666666666666666,3,0,0.408450704225352,260091.98859589835
0.5937968984492247,0.9999999999999999,1,0,0.816901408450704,305574.0155726722
0.18559279639819914,0.6666666666666666,2,2,0.6056338028169002,165596.84116079498
0.7983991995997998,0.33333333333333337,3,2,0.11267605633802802,280277.56011469854
0.4997498749374687,0.9999999999999999,3,2,0.5492957746478879,210093.49691165896
0.4882441220610305,0.9999999999999999,3,2,0.295774647887324,225113.87902583196
0.7238619309654827,0.33333333333333337,3,0,0.633802816901408,296169.3948849934
0.3781890945472737,0.9999999999999999,3,2,0.36619718309859195,202574.34302781476
0.23811905952976486,0.33333333333333337,1,2,0.1267605633802802,162805.03839987935
0.19059529764882444,0.6666666666666666,3,1,0.887323943661972,170573.00928684618
0.0770385192596299,0.33333333333333337,3,2,0.774647887323944,89942.99290562798
0.12806403201600802,0.33333333333333337,2,0,0.6478873239436602,141255.90015826325
0.889944972486243,0.33333333333333337,1,2,0.15492957746478808,319779.38168157986
0.3366683341670835,0.33333333333333337,3,1,0.3802816901408441,129616.89952077872
0.03351675837918966,0.0,2,1,0.816901408450704,77807.19505848148
0.17158579289644826,0.9999999999999999,1,2,0.8591549295774641,171961.10236052755
0.6503251625812906,0.6666666666666666,1,0,0.49295774647887214,303737.44647631655
0.33616808404202103,0.33333333333333337,3,1,0.19718309859154814,85808.61894253525
0.19509754877438723,0.0,1,1,0.11267605633802802,231615.362831032
0.7363681840920461,0.0,2,0,0.32394366197182833,369975.73209577386
0.12906453226613313,0.6666666666666666,1,1,0.46478873239436425,208497.98597706985
0.1530765382691346,0.9999999999999999,3,2,0.6478873239436602,130422.89077702744
0.9354677338669334,0.6666666666666666,3,2,0.11267605633802802,376313.477409829
0.5592796398199099,0.33333333333333337,2,1,0.3943661971830963,230615.6249574677
0.47473736868434213,0.9999999999999999,1,0,0.6619718309859159,212224.35955265485
0.7438719359679841,0.9999999999999999,2,1,0.3802816901408441,262216.9386991539
0.4847423711855928,0.6666666666666666,1,0,0.28169014084506827,213040.3457783526
0.12256128064032024,0.6666666666666666,1,1,0.6760563380281681,133349.67608390082
0.3661830915457729,0.9999999999999999,1,2,0.30985915492957616,185872.2763788816
0.8294147073536767,0.6666666666666666,1,0,0.3943661971830963,347586.34851527377
0.09304652326163088,0.9999999999999999,3,2,0.1408450704225359,186932.84102690784
0.8989494747373686,0.6666666666666666,3,1,0.8732394366197163,326486.5269269934
0.46223111555777885,0.9999999999999999,2,0,0.52112676056338,199675.2641620585
0.39219609804902456,0.33333333333333337,1,1,0.28169014084506827,212168.31731183836
0.6983491745872937,0.0,2,1,0.4225352112676042,203255.2775678744
0.7978989494747374,0.6666666666666666,2,1,0.7605633802816882,353006.6516594941
0.7148574287143571,0.9999999999999999,3,1,0.774647887323944,324348.52020349755
0.2036018009004502,0.0,2,0,0.633802816901408,190412.6168588852
0.5742871435717859,0.0,2,2,0.07042253521126796,148509.04971382505
0.6803401700850426,0.0,2,1,0.3521126760563362,235809.27953712145
0.17008504252126067,0.6666666666666666,1,1,0.49295774647887214,141765.4968194358
0.2811405702851426,0.6666666666666666,1,0,0.8732394366197163,178960.63516798767
0.6008004002001001,0.33333333333333337,2,0,0.9436619718309842,259786.4246166951
0.32516258129064535,0.6666666666666666,2,1,0.01408450704225217,116257.03412383662
0.47573786893446723,0.6666666666666666,1,2,0.7605633802816882,268583.6042097253
0.9314657328664332,0.6666666666666666,1,1,0.16901408450704025,349586.0383862596
0.5967983991995999,0.0,2,0,0.15492957746478808,308345.850995402
0.5312656328164082,0.33333333333333337,2,1,0.929577464788732,195136.6452638049
0.034017008504252155,0.0,1,0,1.0,139812.93570676283
0.6298149074537268,0.33333333333333337,1,1,0.5492957746478879,305067.6945613905
0.791895947973987,0.6666666666666666,1,2,0.774647887323944,252916.7324798793
0.19009504752376194,0.9999999999999999,1,1,0.8732394366197163,144486.02357548743
0.028014007003501762,0.6666666666666666,2,0,0.33802816901408406,48753.278797153616
0.6503251625812906,0.0,1,0,0.0985915492957723,197830.4306077732
0.424712356178089,0.0,1,0,0.4366197183098599,59513.579306963686
0.5612806403201601,0.0,1,1,0.6197183098591523,191036.18029157945
0.45772886443221616,0.33333333333333337,3,0,0.3521126760563362,221241.9399886433
0.7753876938469234,0.0,3,1,0.4507042253521121,208218.72349432865
0.16208104052026018,0.9999999999999999,1,0,0.16901408450704025,202567.82137106112
0.23011505752876438,0.9999999999999999,2,2,0.591549295774648,162116.69808794765
0.08904452226113058,0.6666666666666666,1,0,0.18309859154929597,138108.49136777202
0.4217108554277139,0.33333333333333337,1,0,0.7887323943661961,256513.49039553048
0.2866433216608304,0.33333333333333337,1,1,0.15492957746478808,192403.1996796712
0.05902951475737872,0.6666666666666666,1,2,0.5070422535211243,118267.49173948664
0.7463731865932967,0.0,3,0,0.4507042253521121,250215.2363008319
0.2741370685342671,0.0,1,0,0.25352112676056393,116972.81312398789
0.32266133066533265,0.6666666666666666,1,0,0.2676056338028161,202095.78951466127
0.7393696848424213,0.6666666666666666,3,1,0.704225352112676,178301.27382432518
0.012506253126563283,0.6666666666666666,1,0,0.704225352112676,90254.0435834676
0.7568784392196098,0.6666666666666666,2,2,0.3521126760563362,229736.3868304648
0.5157578789394698,0.33333333333333337,3,2,0.8591549295774641,197606.98219967625
0.4842421210605302,0.33333333333333337,1,2,0.4507042253521121,188066.41328806663
0.7698849424712356,0.0,2,0,0.08450704225352013,248908.68285342265
0.2661330665332666,0.33333333333333337,1,0,0.7183098591549282,102723.15492251648
0.9754877438719359,0.33333333333333337,1,2,0.05633802816901223,350297.6546828906
0.0740370185092547,0.33333333333333337,2,2,0.7183098591549282,68521.59684709605
0.7558779389694846,0.6666666666666666,2,2,0.49295774647887214,317853.83751827176
0.5242621310655328,0.33333333333333337,2,2,0.7183098591549282,155598.0379198677
0.32716358179089544,0.0,1,0,0.22535211267605604,65149.985134504765
0.8904452226113057,0.33333333333333337,2,1,0.01408450704225217,423325.45835672045
0.9774887443721861,0.6666666666666666,2,0,0.816901408450704,365765.5364972489
0.47223611805902954,0.33333333333333337,1,2,0.2394366197183082,188378.4654755269
0.2771385692846423,0.9999999999999999,1,0,0.22535211267605604,273758.9734481382
0.2121060530265133,0.0,1,1,0.8732394366197163,139219.2823657014
0.1460730365182592,0.33333333333333337,1,2,0.887323943661972,207529.52051026328
0.6043021510755379,0.0,3,1,0.08450704225352013,241841.23806384276
0.2766383191595798,0.6666666666666666,1,0,0.5352112676056322,86340.36032912206
0.2151075537768885,0.0,2,0,0.5070422535211243,166465.82004463463
0.3016508254127064,0.9999999999999999,2,1,0.52112676056338,137913.0313480102
0.15807903951975988,0.9999999999999999,1,2,0.6619718309859159,159013.73707364392
0.19859929964982492,0.0,2,2,0.9436619718309842,205121.66604355548
0.6738369184592296,0.6666666666666666,2,2,0.19718309859154814,223465.907551676
0.7943971985992996,0.0,3,1,0.22535211267605604,322087.808287815
0.2976488244122061,0.33333333333333337,3,0,0.32394366197182833,211374.16821719895
0.2726363181590795,0.33333333333333337,1,2,0.5492957746478879,166224.1850727776
0.03751875937968985,0.0,3,0,0.929577464788732,31880.663148365536
0.432216108054027,0.33333333333333337,2,0,0.4507042253521121,134394.23176278622
0.9719859929964981,0.33333333333333337,1,1,0.8028169014084483,371559.7497355276
0.45772886443221616,0.6666666666666666,1,0,0.5070422535211243,158157.00388428028
0.3541770885442721,0.0,2,0,0.33802816901408406,154386.03432799943
0.24262131065532766,0.33333333333333337,2,0,0.18309859154929597,210559.63138212747
0.9109554777388694,0.0,2,2,0.6197183098591523,302192.4313585524
0.5557778889444723,0.0,2,0,0.3802816901408441,215400.7967189432
0.3731865932966484,0.33333333333333337,3,2,0.5774647887323923,243340.49529950344
0.6278139069534768,0.6666666666666666,2,2,0.52112676056338,259553.33075645776
0.5152576288144072,0.6666666666666666,1,1,0.408450704225352,251660.7668542041
0.9139569784892446,0.9999999999999999,3,2,0.32394366197182833,264026.1059796321
0.2746373186593297,0.0,1,2,0.01408450704225217,226421.66833553903
0.487743871935968,0.9999999999999999,2,1,0.21126760563380031,212620.36056912347
0.5377688844422212,0.6666666666666666,2,0,0.4225352112676042,251604.67513866487
0.8394197098549275,0.33333333333333337,1,0,0.9577464788732399,247595.84951994283
0.47073536768384194,0.33333333333333337,1,2,0.7605633802816882,235241.76027049185
0.45922961480740365,0.6666666666666666,2,1,0.6197183098591523,226974.74448103496
0.7098549274637319,0.6666666666666666,3,1,1.0,264997.75672273216
0.6223111555777888,0.0,2,1,0.816901408450704,287569.74840716587
0.7258629314657329,0.9999999999999999,3,0,0.52112676056338,308232.26095822226
0.8879439719859931,0.9999999999999999,2,1,0.1408450704225359,379666.08994322456
0.5832916458229115,0.6666666666666666,3,1,1.0,220539.7988983377
0.9424712356178088,0.0,2,2,0.18309859154929597,356147.31102694554
0.18109054527263635,0.33333333333333337,1,1,0.4366197183098599,198213.37857627947
0.19059529764882444,0.6666666666666666,1,1,0.0,99494.60213686049
0.7923961980990496,0.9999999999999999,2,2,0.4225352112676042,249846.9159908647
0.6503251625812906,0.0,2,0,0.704225352112676,234701.26958798812
0.13506753376688352,0.0,3,1,0.5070422535211243,193666.46451950303
0.518759379689845,0.0,3,1,0.6760563380281681,253116.87429667756
0.1485742871435718,0.9999999999999999,2,0,0.887323943661972,208438.9761370525
0.5017508754377188,0.0,3,2,0.295774647887324,199303.75124842345
0.7438719359679841,0.33333333333333337,1,1,0.21126760563380031,245402.05038437885
0.7753876938469234,0.9999999999999999,1,2,0.15492957746478808,313389.90247078746
0.11655827913956984,0.6666666666666666,2,1,0.18309859154929597,134494.69184569415
0.287143571785893,0.0,1,1,0.33802816901408406,151481.98998807912
0.8659329664832417,0.9999999999999999,3,2,0.7605633802816882,278668.41436256684
0.01300650325162589,0.6666666666666666,2,1,0.9859154929577443,161681.96998152157
0.7473736868434216,0.6666666666666666,1,1,0.633802816901408,303047.2929934401
0.04602301150575294,0.33333333333333337,2,0,0.5633802816901401,220704.09614784477
0.30815407703851927,0.6666666666666666,1,0,0.5070422535211243,150811.77187039197
0.1540770385192597,0.33333333333333337,1,1,0.9859154929577443,165565.14990351725
0.025512756378189172,0.9999999999999999,1,2,1.0,167348.3952528524
0.15907953976988498,0.33333333333333337,1,1,0.6478873239436602,117918.39648480684
0.9964982491245623,0.9999999999999999,2,1,0.15492957746478808,345168.9350585827
0.09004502251125568,0.9999999999999999,1,0,0.9577464788732399,113598.76025332308
0.7963981990995498,0.0,1,1,0.4366197183098599,330543.0427968269
0.5717858929464733,0.33333333333333337,1,2,0.6901408450704203,225156.46825205715
0.921960980490245,0.9999999999999999,2,0,0.25352112676056393,360232.8319662662
0.4372186093046523,0.0,1,0,0.408450704225352,172270.45468208217
0.5332666333166584,0.33333333333333337,1,2,0.3521126760563362,177556.72505945427
0.32316158079039525,0.33333333333333337,1,1,0.32394366197182833,284683.6830933129
0.9544772386193096,0.6666666666666666,2,2,0.6901408450704203,354769.3650064589
0.9809904952476237,0.0,1,2,0.408450704225352,309331.406120676
0.6418209104552276,0.6666666666666666,1,1,0.5070422535211243,206617.3820244292
0.09804902451225617,0.9999999999999999,2,0,0.4225352112676042,164603.99277519586
0.32216108054027015,0.33333333333333337,3,0,0.33802816901408406,294152.2990400081
0.4852426213106553,0.9999999999999999,2,2,0.08450704225352013,226233.32597526145
0.12706353176588292,0.0,3,2,0.16901408450704025,113010.16160737214
0.3656828414207104,0.33333333333333337,3,1,0.1408450704225359,156987.28183435465
0.16758379189594796,0.9999999999999999,3,1,1.0,96023.52323616543
0.7883941970985492,0.33333333333333337,3,0,0.9859154929577443,231217.5631848287
0.7628814407203602,0.6666666666666666,3,1,0.28169014084506827,231623.00941783015
0.4947473736868434,0.0,2,2,0.6056338028169002,179211.07777849527
0.44972486243121557,0.0,1,2,0.7323943661971839,245991.65116782
0.639319659829915,0.0,2,2,0.04225352112676006,224822.9768539924
0.25662831415707854,0.33333333333333337,2,0,0.0,168797.51023854784
0.8654327163581791,0.9999999999999999,1,0,0.7323943661971839,205701.7016959068
0.12056028014007003,0.9999999999999999,1,2,0.6056338028169002,107551.2157667443
0.0740370185092547,0.0,2,1,0.2676056338028161,158249.0616797927
0.8669334667333667,0.33333333333333337,2,0,0.9859154929577443,250419.17804251343
0.6613306653326664,0.33333333333333337,2,2,0.1267605633802802,221363.7367512056
0.3781890945472737,0.33333333333333337,2,1,0.4507042253521121,139449.53209388503
0.936968484242121,0.9999999999999999,1,0,0.0,385491.42616785807
0.30965482741370687,0.0,3,2,0.16901408450704025,290347.57239089825
0.2261130565282642,0.9999999999999999,2,0,0.21126760563380031,249202.92356947705
0.7083541770885443,0.6666666666666666,3,0,0.6760563380281681,250908.24565660223
0.10555277638819416,0.33333333333333337,3,1,0.8591549295774641,183982.24813474543
0.33366683341670833,0.6666666666666666,2,1,0.04225352112676006,176079.79692552288
0.7808904452226112,0.0,2,0,1.0,218576.43903185107
